Date,Time,Station,Species,Number,Location,Age,Sex,RDC,Low,Shot bird?,Remark,Coordinators,Counters,Wdir,WSp,Vis,Rain?,CLCO,CLMO,CLHe
2011-09-05,16:21:00,3,Mar,1,O,No Value,FC,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:22:00,3,MonPalHen,2,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:24:00,3,HB,30,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:24:00,3,BK,2,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:29:00,3,HB,241,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:30:00,3,MonPalHen,2,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:30:00,3,HB,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:33:00,3,HB,54,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:40:00,3,HB,147,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:42:00,3,HB,415,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:47:00,3,HB,146,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:50:00,3,HB,616,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:50:00,3,BK,26,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:50:00,3,MonPalHen,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:51:00,3,BK,4,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:55:00,3,HB,226,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:55:00,3,BK,3,W3,No Value,No Value,0,0,1,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:55:00,3,HB,30,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:58:00,3,HB,90,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,16:58:00,3,BK,5,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:01:00,3,HB,70,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:05:00,3,HB,51,O,No Value,No Value,1,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:15:00,3,HB,707,W3,No Value,No Value,0,0,1,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:16:00,3,BK,16,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:20:00,3,HB,92,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:21:00,3,HB,120,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:23:00,3,BK,5,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:25:00,3,HB,103,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:27:00,3,HB,48,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:30:00,3,HB,111,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:33:00,3,HB,67,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-05,17:35:00,3,end,1,No Value,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,07:55:00,3,start,1,No Value,No Value,No Value,0,0,0,,0,3,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:00:00,3,HB,4,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:00:00,3,MonPalHen,3,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:07:00,3,Mar,1,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:07:00,3,MonPalHen,1,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:07:00,3,HB,5,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:07:00,3,BK,2,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:12:00,3,HB,39,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:12:00,3,MonPalHen,2,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:18:00,3,BK,2,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:26:00,3,HB,2,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:33:00,3,HB,21,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:34:00,3,HB,12,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:38:00,3,BK,4,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:38:00,3,HB,55,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:38:00,3,HB,4,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:40:00,3,BK,3,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:40:00,3,HB,2,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:55:00,3,HB,3,E2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,08:59:00,3,HB,1,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:01:00,3,HB,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:04:00,3,HB,34,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:04:00,3,Mon,1,O,Juv,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:04:00,3,HB,3,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:08:00,3,BK,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:11:00,3,HB,31,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:14:00,3,HB,17,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:21:00,3,HB,63,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:21:00,3,BK,21,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:25:00,3,HB,50,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:28:00,3,HB,54,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:28:00,3,BK,54,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:29:00,3,HB,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:32:00,3,HB,33,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:32:00,3,Mon,1,W1,Juv,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:40:00,3,HB,103,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:40:00,3,Mon,1,W1,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:43:00,3,HB,14,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,09:57:00,3,HB,6,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,10:01:00,3,HB,1,E1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,10:04:00,3,HB,28,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,10:26:00,3,HB,151,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,10:26:00,3,BK,4,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,10:31:00,3,SHOT,1,E3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,10:41:00,3,HB,25,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,10:41:00,3,HB,24,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,10:41:00,3,BK,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,10:41:00,3,Mar,1,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,10:58:00,3,Mar,1,W3,Ad,F,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,11:06:00,3,HB,3,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,11:06:00,3,HBjuv,3,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,12:53:00,3,BS,1,O,Ad,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,12:53:00,3,HB,4,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,12:53:00,3,HB,4,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,12:53:00,3,MonPalHen,2,W2,No Value,FC,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,12:53:00,3,Mon,1,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,13:54:00,3,HB,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,14:35:00,3,HB,3,E3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,14:57:00,3,HB,17,W2,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,15:03:00,3,MonPalHen,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,15:30:00,3,BK,1,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,15:30:00,3,HB,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,15:30:00,3,HBad,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,16:39:00,3,HB,39,E3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,17:07:00,3,HB,62,E3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,17:12:00,3,HB,62,E3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,17:24:00,3,HB,27,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,17:24:00,3,HB,5,E3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,17:34:00,3,HB,439,E3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,17:34:00,3,HB,6,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-06,17:38:00,3,end,1,No Value,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,07:35:00,3,start,1,No Value,No Value,No Value,0,0,0,,0,3,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,07:57:00,3,HB,117,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,07:57:00,3,Mon,1,W1,Juv,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,08:07:00,3,HB,251,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,08:07:00,3,BK,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,08:08:00,3,HB,3,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,08:17:00,3,HB,461,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,08:32:00,3,HB,1032,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,08:32:00,3,BK,9,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,08:36:00,3,HB,91,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,08:40:00,3,HB,291,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,08:48:00,3,HB,4,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,08:53:00,3,HB,277,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,09:12:00,3,BK,30,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,09:12:00,3,HB,931,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,09:12:00,3,MonPalHen,17,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,09:23:00,3,HB,27,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,09:23:00,3,BK,3,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,13:13:00,3,HB,3,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,13:25:00,3,HB,4,W1,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,13:25:00,3,Mar,1,O,Juv,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,13:46:00,3,Mon,1,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,13:46:00,3,Mon,2,W1,Juv,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,13:46:00,3,HB,4,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,13:46:00,3,HBad,4,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,13:46:00,3,MonPalHen,2,E2,No Value,FC,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,17:36:00,3,HB,307,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,17:36:00,3,BK,2,W3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,17:36:00,3,HB,30,E3,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-07,17:37:00,3,end,1,No Value,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,07:35:00,3,start,1,No Value,No Value,No Value,0,0,0,,0,3,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,07:45:00,3,HB,143,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,07:45:00,3,BK,41,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,08:35:00,3,BK,5,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,08:35:00,3,HB,507,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,08:45:00,3,BK,10,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,08:45:00,3,MonPalHen,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,08:56:00,3,HB,194,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,08:56:00,3,BK,11,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,08:56:00,3,MonPalHen,3,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:06:00,3,BK,6,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:15:00,3,BK,13,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:15:00,3,HB,425,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:15:00,3,HB,163,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:15:00,3,BK,9,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:20:00,3,HB,307,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:20:00,3,BK,5,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:45:00,3,BK,49,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:45:00,3,Mon,4,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:45:00,3,Mon,3,O,Ad,F,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:45:00,3,Mon,3,O,Juv,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:50:00,3,HB,248,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:50:00,3,Mar,1,O,Imm,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:52:00,3,Mar,3,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:52:00,3,Mar,1,O,Ad,F,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:55:00,3,MUID,171,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:55:00,3,BK,27,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:55:00,3,Mon,1,O,Juv,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:55:00,3,Mon,3,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,09:55:00,3,Mon,1,O,Non-juv,F,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:04:00,3,HB,31,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:04:00,3,BK,8,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:12:00,3,HB,97,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:21:00,3,MUID,133,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:21:00,3,BK,48,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:21:00,3,Mon,2,O,Ad,M,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:21:00,3,Mon,1,O,Non-juv,F,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:25:00,3,Mar,1,O,Non-juv,F,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:27:00,3,HB,35,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:31:00,3,HB,13,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:35:00,3,HBad,8,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:35:00,3,BK,8,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:35:00,3,BKad,9,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:35:00,3,BKjuv,6,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:35:00,3,HB,3,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:39:00,3,HB,36,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:39:00,3,HBad,36,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:39:00,3,BK,5,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:39:00,3,BKad,2,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:39:00,3,BKjuv,3,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:44:00,3,HB,68,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:44:00,3,HBad,67,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:44:00,3,HBjuv,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:44:00,3,BK,3,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
2011-09-08,10:44:00,3,BKad,1,O,No Value,No Value,0,0,0,,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value,No Value
